Dato,Temperatur (°C),Temperatur (°C) daglig snitt,Lufttrykk (hPa),Nedbør (mm)
2024-10-27,11.0,7.356250000000001,1001.2,1.7
2024-10-27,11.0,7.356250000000001,1001.2,1.7
2024-10-27,11.0,7.356250000000001,1001.2,1.7
2024-10-27,10.9,7.356250000000001,1001.2,1.7
2024-10-27,10.9,7.356250000000001,1001.2,1.7
2024-10-27,10.9,7.356250000000001,1001.2,1.7
2024-10-27,10.9,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.0,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.2,7.356250000000001,1001.2,1.7
2024-10-27,11.4,7.356250000000001,1001.2,1.7
2024-10-27,11.2,7.356250000000001,1001.2,1.7
2024-10-27,11.3,7.356250000000001,1001.2,1.7
2024-10-27,11.4,7.356250000000001,1001.2,1.7
2024-10-27,11.4,7.356250000000001,1001.2,1.7
2024-10-27,11.5,7.356250000000001,1001.2,1.7
2024-10-27,11.5,7.356250000000001,1001.2,1.7
2024-10-27,11.4,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,11.1,7.356250000000001,1001.2,1.7
2024-10-27,10.9,7.356250000000001,1001.2,1.7
2024-10-27,11.0,7.356250000000001,1001.2,1.7
2024-10-27,10.9,7.356250000000001,1001.2,1.7
2024-10-27,10.7,7.356250000000001,1001.2,1.7
2024-10-27,10.9,7.356250000000001,1001.2,1.7
2024-10-27,10.5,7.356250000000001,1001.2,1.7
2024-10-27,10.3,7.356250000000001,1001.2,1.7
2024-10-27,10.1,7.356250000000001,1001.2,1.7
2024-10-27,9.4,7.356250000000001,1001.2,1.7
2024-10-27,8.6,7.356250000000001,1001.2,1.7
2024-10-27,8.0,7.356250000000001,1001.2,1.7
2024-10-27,7.6,7.356250000000001,1001.2,1.7
2024-10-27,7.5,7.356250000000001,1001.2,1.7
2024-10-27,7.3,7.356250000000001,1001.2,1.7
2024-10-27,7.3,7.356250000000001,1001.2,1.7
2024-10-27,7.1,7.356250000000001,1001.2,1.7
2024-10-27,6.8,7.356250000000001,1001.2,1.7
2024-10-27,6.6,7.356250000000001,1001.2,1.7
2024-10-27,6.5,7.356250000000001,1001.2,1.7
2024-10-27,6.5,7.356250000000001,1001.2,1.7
2024-10-27,6.5,7.356250000000001,1001.2,1.7
2024-10-27,6.5,7.356250000000001,1001.2,1.7
2024-10-27,6.4,7.356250000000001,1001.2,1.7
2024-10-27,6.4,7.356250000000001,1001.2,1.7
2024-10-27,6.2,7.356250000000001,1001.2,1.7
2024-10-27,6.1,7.356250000000001,1001.2,1.7
2024-10-27,6.2,7.356250000000001,1001.2,1.7
2024-10-27,6.3,7.356250000000001,1001.2,1.7
2024-10-27,6.2,7.356250000000001,1001.2,1.7
2024-10-27,6.1,7.356250000000001,1001.2,1.7
2024-10-27,6.1,7.356250000000001,1001.2,1.7
2024-10-27,6.1,7.356250000000001,1001.2,1.7
2024-10-27,6.2,7.356250000000001,1001.2,1.7
2024-10-27,6.3,7.356250000000001,1001.2,1.7
2024-10-27,6.7,7.356250000000001,1001.2,1.7
2024-10-27,7.3,7.356250000000001,1001.2,1.7
2024-10-27,7.8,7.356250000000001,1001.2,1.7
2024-10-27,7.9,7.356250000000001,1001.2,1.7
2024-10-27,7.8,7.356250000000001,1001.2,1.7
2024-10-27,7.8,7.356250000000001,1001.2,1.7
2024-10-27,7.8,7.356250000000001,1001.2,1.7
2024-10-27,7.9,7.356250000000001,1001.2,1.7
2024-10-27,8.0,7.356250000000001,1001.2,1.7
2024-10-27,7.9,7.356250000000001,1001.2,1.7
2024-10-27,7.8,7.356250000000001,1001.2,1.7
2024-10-27,7.7,7.356250000000001,1001.2,1.7
2024-10-27,7.7,7.356250000000001,1001.2,1.7
2024-10-27,7.7,7.356250000000001,1001.2,1.7
2024-10-27,7.7,7.356250000000001,1001.2,1.7
2024-10-27,7.6,7.356250000000001,1001.2,1.7
2024-10-27,7.4,7.356250000000001,1001.2,1.7
2024-10-27,7.0,7.356250000000001,1001.2,1.7
2024-10-27,6.7,7.356250000000001,1001.2,1.7
2024-10-27,6.5,7.356250000000001,1001.2,1.7
2024-10-27,6.3,7.356250000000001,1001.2,1.7
2024-10-27,6.1,7.356250000000001,1001.2,1.7
2024-10-27,5.7,7.356250000000001,1001.2,1.7
2024-10-27,5.5,7.356250000000001,1001.2,1.7
2024-10-27,5.1,7.356250000000001,1001.2,1.7
2024-10-27,5.1,7.356250000000001,1001.2,1.7
2024-10-27,5.0,7.356250000000001,1001.2,1.7
2024-10-27,4.8,7.356250000000001,1001.2,1.7
2024-10-27,4.9,7.356250000000001,1001.2,1.7
2024-10-27,5.2,7.356250000000001,1001.2,1.7
2024-10-27,5.4,7.356250000000001,1001.2,1.7
2024-10-27,5.6,7.356250000000001,1001.2,1.7
2024-10-27,5.5,7.356250000000001,1001.2,1.7
2024-10-27,5.4,7.356250000000001,1001.2,1.7
2024-10-27,5.4,7.356250000000001,1001.2,1.7
2024-10-27,5.2,7.356250000000001,1001.2,1.7
2024-10-27,5.1,7.356250000000001,1001.2,1.7
2024-10-27,5.0,7.356250000000001,1001.2,1.7
2024-10-27,5.0,7.356250000000001,1001.2,1.7
2024-10-27,4.9,7.356250000000001,1001.2,1.7
2024-10-27,5.0,7.356250000000001,1001.2,1.7
2024-10-27,4.9,7.356250000000001,1001.2,1.7
2024-10-27,5.2,7.356250000000001,1001.2,1.7
2024-10-27,5.2,7.356250000000001,1001.2,1.7
2024-10-27,5.0,7.356250000000001,1001.2,1.7
2024-10-27,4.7,7.356250000000001,1001.2,1.7
2024-10-27,4.6,7.356250000000001,1001.2,1.7
2024-10-27,4.3,7.356250000000001,1001.2,1.7
2024-10-27,3.9,7.356250000000001,1001.2,1.7
2024-10-27,3.8,7.356250000000001,1001.2,1.7
2024-10-27,3.9,7.356250000000001,1001.2,1.7
2024-10-27,4.1,7.356250000000001,1001.2,1.7
2024-10-27,4.3,7.356250000000001,1001.2,1.7
2024-10-27,4.2,7.356250000000001,1001.2,1.7
2024-10-27,4.1,7.356250000000001,1001.2,1.7
2024-10-27,3.8,7.356250000000001,1001.2,1.7
2024-10-27,3.6,7.356250000000001,1001.2,1.7
2024-10-27,3.7,7.356250000000001,1001.2,1.7
2024-10-27,3.6,7.356250000000001,1001.2,1.7
2024-10-27,3.8,7.356250000000001,1001.2,1.7
2024-10-27,3.9,7.356250000000001,1001.2,1.7
2024-10-27,3.8,7.356250000000001,1001.2,1.7
2024-10-27,3.3,7.356250000000001,1001.2,1.7
2024-10-27,3.2,7.356250000000001,1001.2,1.7
2024-10-27,3.2,7.356250000000001,1001.2,1.7
2024-10-27,3.4,7.356250000000001,1001.2,1.7
2024-10-27,3.5,7.356250000000001,1001.2,1.7
2024-10-27,3.4,7.356250000000001,1001.2,1.7
2024-10-27,3.4,7.356250000000001,1001.2,1.7
2024-10-27,3.2,7.356250000000001,1001.2,1.7
2024-10-27,3.1,7.356250000000001,1001.2,1.7
2024-10-27,3.1,7.356250000000001,1001.2,1.7
2024-10-27,3.1,7.356250000000001,1001.2,1.7
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.0,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.6,2.539583333333335,1012.0,3.1
2024-10-28,2.6,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.7,2.539583333333335,1012.0,3.1
2024-10-28,2.5,2.539583333333335,1012.0,3.1
2024-10-28,2.4,2.539583333333335,1012.0,3.1
2024-10-28,2.6,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.7,2.539583333333335,1012.0,3.1
2024-10-28,2.5,2.539583333333335,1012.0,3.1
2024-10-28,2.6,2.539583333333335,1012.0,3.1
2024-10-28,2.6,2.539583333333335,1012.0,3.1
2024-10-28,2.7,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.6,2.539583333333335,1012.0,3.1
2024-10-28,2.5,2.539583333333335,1012.0,3.1
2024-10-28,2.6,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,3.0,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.3,2.539583333333335,1012.0,3.1
2024-10-28,3.4,2.539583333333335,1012.0,3.1
2024-10-28,4.0,2.539583333333335,1012.0,3.1
2024-10-28,3.9,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.0,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,3.4,2.539583333333335,1012.0,3.1
2024-10-28,3.8,2.539583333333335,1012.0,3.1
2024-10-28,3.8,2.539583333333335,1012.0,3.1
2024-10-28,4.0,2.539583333333335,1012.0,3.1
2024-10-28,3.8,2.539583333333335,1012.0,3.1
2024-10-28,3.4,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,3.0,2.539583333333335,1012.0,3.1
2024-10-28,3.0,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,3.2,2.539583333333335,1012.0,3.1
2024-10-28,2.7,2.539583333333335,1012.0,3.1
2024-10-28,2.4,2.539583333333335,1012.0,3.1
2024-10-28,2.3,2.539583333333335,1012.0,3.1
2024-10-28,2.5,2.539583333333335,1012.0,3.1
2024-10-28,2.4,2.539583333333335,1012.0,3.1
2024-10-28,2.5,2.539583333333335,1012.0,3.1
2024-10-28,3.1,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.9,2.539583333333335,1012.0,3.1
2024-10-28,2.8,2.539583333333335,1012.0,3.1
2024-10-28,2.5,2.539583333333335,1012.0,3.1
2024-10-28,2.3,2.539583333333335,1012.0,3.1
2024-10-28,2.2,2.539583333333335,1012.0,3.1
2024-10-28,2.2,2.539583333333335,1012.0,3.1
2024-10-28,2.1,2.539583333333335,1012.0,3.1
2024-10-28,2.0,2.539583333333335,1012.0,3.1
2024-10-28,2.1,2.539583333333335,1012.0,3.1
2024-10-28,2.0,2.539583333333335,1012.0,3.1
2024-10-28,2.0,2.539583333333335,1012.0,3.1
2024-10-28,2.0,2.539583333333335,1012.0,3.1
2024-10-28,2.1,2.539583333333335,1012.0,3.1
2024-10-28,2.1,2.539583333333335,1012.0,3.1
2024-10-28,2.3,2.539583333333335,1012.0,3.1
2024-10-28,2.5,2.539583333333335,1012.0,3.1
2024-10-28,2.3,2.539583333333335,1012.0,3.1
2024-10-28,2.2,2.539583333333335,1012.0,3.1
2024-10-28,1.8,2.539583333333335,1012.0,3.1
2024-10-28,1.7,2.539583333333335,1012.0,3.1
2024-10-28,1.8,2.539583333333335,1012.0,3.1
2024-10-28,1.9,2.539583333333335,1012.0,3.1
2024-10-28,2.1,2.539583333333335,1012.0,3.1
2024-10-28,2.1,2.539583333333335,1012.0,3.1
2024-10-28,1.9,2.539583333333335,1012.0,3.1
2024-10-28,1.7,2.539583333333335,1012.0,3.1
2024-10-28,1.9,2.539583333333335,1012.0,3.1
2024-10-28,1.9,2.539583333333335,1012.0,3.1
2024-10-28,1.8,2.539583333333335,1012.0,3.1
2024-10-28,1.9,2.539583333333335,1012.0,3.1
2024-10-28,1.9,2.539583333333335,1012.0,3.1
2024-10-28,1.8,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.5,2.539583333333335,1012.0,3.1
2024-10-28,1.5,2.539583333333335,1012.0,3.1
2024-10-28,1.5,2.539583333333335,1012.0,3.1
2024-10-28,1.5,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.7,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.5,2.539583333333335,1012.0,3.1
2024-10-28,1.3,2.539583333333335,1012.0,3.1
2024-10-28,1.3,2.539583333333335,1012.0,3.1
2024-10-28,1.4,2.539583333333335,1012.0,3.1
2024-10-28,1.4,2.539583333333335,1012.0,3.1
2024-10-28,1.3,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.7,2.539583333333335,1012.0,3.1
2024-10-28,1.7,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.6,2.539583333333335,1012.0,3.1
2024-10-28,1.7,2.539583333333335,1012.0,3.1
2024-10-28,1.7,2.539583333333335,1012.0,3.1
2024-10-28,1.8,2.539583333333335,1012.0,3.1
2024-10-28,1.9,2.539583333333335,1012.0,3.1
2024-10-29,1.9,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.0,3.4208333333333343,1009.1,2.4
2024-10-29,1.9,3.4208333333333343,1009.1,2.4
2024-10-29,1.9,3.4208333333333343,1009.1,2.4
2024-10-29,2.0,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.2,3.4208333333333343,1009.1,2.4
2024-10-29,2.2,3.4208333333333343,1009.1,2.4
2024-10-29,2.2,3.4208333333333343,1009.1,2.4
2024-10-29,2.3,3.4208333333333343,1009.1,2.4
2024-10-29,2.3,3.4208333333333343,1009.1,2.4
2024-10-29,2.3,3.4208333333333343,1009.1,2.4
2024-10-29,2.3,3.4208333333333343,1009.1,2.4
2024-10-29,2.4,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,1.7,3.4208333333333343,1009.1,2.4
2024-10-29,1.6,3.4208333333333343,1009.1,2.4
2024-10-29,1.6,3.4208333333333343,1009.1,2.4
2024-10-29,1.6,3.4208333333333343,1009.1,2.4
2024-10-29,1.5,3.4208333333333343,1009.1,2.4
2024-10-29,1.3,3.4208333333333343,1009.1,2.4
2024-10-29,0.4,3.4208333333333343,1009.1,2.4
2024-10-29,0.9,3.4208333333333343,1009.1,2.4
2024-10-29,1.2,3.4208333333333343,1009.1,2.4
2024-10-29,1.3,3.4208333333333343,1009.1,2.4
2024-10-29,1.5,3.4208333333333343,1009.1,2.4
2024-10-29,1.3,3.4208333333333343,1009.1,2.4
2024-10-29,1.2,3.4208333333333343,1009.1,2.4
2024-10-29,1.1,3.4208333333333343,1009.1,2.4
2024-10-29,1.1,3.4208333333333343,1009.1,2.4
2024-10-29,0.9,3.4208333333333343,1009.1,2.4
2024-10-29,0.5,3.4208333333333343,1009.1,2.4
2024-10-29,0.6,3.4208333333333343,1009.1,2.4
2024-10-29,1.3,3.4208333333333343,1009.1,2.4
2024-10-29,0.9,3.4208333333333343,1009.1,2.4
2024-10-29,0.8,3.4208333333333343,1009.1,2.4
2024-10-29,0.7,3.4208333333333343,1009.1,2.4
2024-10-29,1.0,3.4208333333333343,1009.1,2.4
2024-10-29,0.8,3.4208333333333343,1009.1,2.4
2024-10-29,0.8,3.4208333333333343,1009.1,2.4
2024-10-29,0.6,3.4208333333333343,1009.1,2.4
2024-10-29,0.6,3.4208333333333343,1009.1,2.4
2024-10-29,0.6,3.4208333333333343,1009.1,2.4
2024-10-29,0.8,3.4208333333333343,1009.1,2.4
2024-10-29,0.9,3.4208333333333343,1009.1,2.4
2024-10-29,0.7,3.4208333333333343,1009.1,2.4
2024-10-29,0.6,3.4208333333333343,1009.1,2.4
2024-10-29,0.7,3.4208333333333343,1009.1,2.4
2024-10-29,0.8,3.4208333333333343,1009.1,2.4
2024-10-29,0.8,3.4208333333333343,1009.1,2.4
2024-10-29,0.8,3.4208333333333343,1009.1,2.4
2024-10-29,1.0,3.4208333333333343,1009.1,2.4
2024-10-29,1.3,3.4208333333333343,1009.1,2.4
2024-10-29,1.5,3.4208333333333343,1009.1,2.4
2024-10-29,1.7,3.4208333333333343,1009.1,2.4
2024-10-29,1.7,3.4208333333333343,1009.1,2.4
2024-10-29,1.7,3.4208333333333343,1009.1,2.4
2024-10-29,1.8,3.4208333333333343,1009.1,2.4
2024-10-29,1.9,3.4208333333333343,1009.1,2.4
2024-10-29,2.0,3.4208333333333343,1009.1,2.4
2024-10-29,2.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.6,3.4208333333333343,1009.1,2.4
2024-10-29,2.9,3.4208333333333343,1009.1,2.4
2024-10-29,3.4,3.4208333333333343,1009.1,2.4
2024-10-29,3.1,3.4208333333333343,1009.1,2.4
2024-10-29,2.6,3.4208333333333343,1009.1,2.4
2024-10-29,2.4,3.4208333333333343,1009.1,2.4
2024-10-29,2.3,3.4208333333333343,1009.1,2.4
2024-10-29,2.3,3.4208333333333343,1009.1,2.4
2024-10-29,2.4,3.4208333333333343,1009.1,2.4
2024-10-29,2.6,3.4208333333333343,1009.1,2.4
2024-10-29,2.7,3.4208333333333343,1009.1,2.4
2024-10-29,2.6,3.4208333333333343,1009.1,2.4
2024-10-29,2.8,3.4208333333333343,1009.1,2.4
2024-10-29,3.1,3.4208333333333343,1009.1,2.4
2024-10-29,3.3,3.4208333333333343,1009.1,2.4
2024-10-29,3.2,3.4208333333333343,1009.1,2.4
2024-10-29,3.4,3.4208333333333343,1009.1,2.4
2024-10-29,3.4,3.4208333333333343,1009.1,2.4
2024-10-29,3.3,3.4208333333333343,1009.1,2.4
2024-10-29,3.4,3.4208333333333343,1009.1,2.4
2024-10-29,3.3,3.4208333333333343,1009.1,2.4
2024-10-29,3.4,3.4208333333333343,1009.1,2.4
2024-10-29,3.6,3.4208333333333343,1009.1,2.4
2024-10-29,3.9,3.4208333333333343,1009.1,2.4
2024-10-29,3.9,3.4208333333333343,1009.1,2.4
2024-10-29,4.5,3.4208333333333343,1009.1,2.4
2024-10-29,4.3,3.4208333333333343,1009.1,2.4
2024-10-29,4.0,3.4208333333333343,1009.1,2.4
2024-10-29,4.3,3.4208333333333343,1009.1,2.4
2024-10-29,4.3,3.4208333333333343,1009.1,2.4
2024-10-29,4.3,3.4208333333333343,1009.1,2.4
2024-10-29,4.6,3.4208333333333343,1009.1,2.4
2024-10-29,5.3,3.4208333333333343,1009.1,2.4
2024-10-29,5.1,3.4208333333333343,1009.1,2.4
2024-10-29,5.7,3.4208333333333343,1009.1,2.4
2024-10-29,5.5,3.4208333333333343,1009.1,2.4
2024-10-29,5.3,3.4208333333333343,1009.1,2.4
2024-10-29,4.8,3.4208333333333343,1009.1,2.4
2024-10-29,5.2,3.4208333333333343,1009.1,2.4
2024-10-29,5.2,3.4208333333333343,1009.1,2.4
2024-10-29,5.3,3.4208333333333343,1009.1,2.4
2024-10-29,5.4,3.4208333333333343,1009.1,2.4
2024-10-29,5.8,3.4208333333333343,1009.1,2.4
2024-10-29,7.2,3.4208333333333343,1009.1,2.4
2024-10-29,7.8,3.4208333333333343,1009.1,2.4
2024-10-29,7.9,3.4208333333333343,1009.1,2.4
2024-10-29,7.7,3.4208333333333343,1009.1,2.4
2024-10-29,7.7,3.4208333333333343,1009.1,2.4
2024-10-29,7.6,3.4208333333333343,1009.1,2.4
2024-10-29,7.6,3.4208333333333343,1009.1,2.4
2024-10-29,7.7,3.4208333333333343,1009.1,2.4
2024-10-29,7.9,3.4208333333333343,1009.1,2.4
2024-10-29,8.0,3.4208333333333343,1009.1,2.4
2024-10-29,8.0,3.4208333333333343,1009.1,2.4
2024-10-29,8.1,3.4208333333333343,1009.1,2.4
2024-10-29,8.1,3.4208333333333343,1009.1,2.4
2024-10-29,8.1,3.4208333333333343,1009.1,2.4
2024-10-29,7.5,3.4208333333333343,1009.1,2.4
2024-10-29,6.5,3.4208333333333343,1009.1,2.4
2024-10-29,6.7,3.4208333333333343,1009.1,2.4
2024-10-29,6.8,3.4208333333333343,1009.1,2.4
2024-10-29,6.6,3.4208333333333343,1009.1,2.4
2024-10-29,6.8,3.4208333333333343,1009.1,2.4
2024-10-29,7.0,3.4208333333333343,1009.1,2.4
2024-10-29,6.9,3.4208333333333343,1009.1,2.4
2024-10-29,6.6,3.4208333333333343,1009.1,2.4
2024-10-29,6.3,3.4208333333333343,1009.1,2.4
2024-10-29,6.0,3.4208333333333343,1009.1,2.4
2024-10-29,5.7,3.4208333333333343,1009.1,2.4
2024-10-29,5.4,3.4208333333333343,1009.1,2.4
2024-10-29,5.3,3.4208333333333343,1009.1,2.4
2024-10-29,5.1,3.4208333333333343,1009.1,2.4
2024-10-29,5.1,3.4208333333333343,1009.1,2.4
2024-10-29,5.1,3.4208333333333343,1009.1,2.4
2024-10-29,5.2,3.4208333333333343,1009.1,2.4
2024-10-29,5.4,3.4208333333333343,1009.1,2.4
2024-10-29,5.5,3.4208333333333343,1009.1,2.4
2024-10-30,5.5,4.33888888888889,1009.6,21.3
2024-10-30,5.3,4.33888888888889,1009.6,21.3
2024-10-30,5.4,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.1,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.1,4.33888888888889,1009.6,21.3
2024-10-30,5.1,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.1,4.33888888888889,1009.6,21.3
2024-10-30,5.1,4.33888888888889,1009.6,21.3
2024-10-30,5.1,4.33888888888889,1009.6,21.3
2024-10-30,4.8,4.33888888888889,1009.6,21.3
2024-10-30,4.8,4.33888888888889,1009.6,21.3
2024-10-30,4.6,4.33888888888889,1009.6,21.3
2024-10-30,4.7,4.33888888888889,1009.6,21.3
2024-10-30,4.6,4.33888888888889,1009.6,21.3
2024-10-30,4.5,4.33888888888889,1009.6,21.3
2024-10-30,4.5,4.33888888888889,1009.6,21.3
2024-10-30,4.3,4.33888888888889,1009.6,21.3
2024-10-30,4.2,4.33888888888889,1009.6,21.3
2024-10-30,4.2,4.33888888888889,1009.6,21.3
2024-10-30,4.3,4.33888888888889,1009.6,21.3
2024-10-30,4.4,4.33888888888889,1009.6,21.3
2024-10-30,4.3,4.33888888888889,1009.6,21.3
2024-10-30,4.0,4.33888888888889,1009.6,21.3
2024-10-30,4.1,4.33888888888889,1009.6,21.3
2024-10-30,4.3,4.33888888888889,1009.6,21.3
2024-10-30,4.7,4.33888888888889,1009.6,21.3
2024-10-30,4.6,4.33888888888889,1009.6,21.3
2024-10-30,4.6,4.33888888888889,1009.6,21.3
2024-10-30,4.7,4.33888888888889,1009.6,21.3
2024-10-30,5.1,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.3,4.33888888888889,1009.6,21.3
2024-10-30,5.5,4.33888888888889,1009.6,21.3
2024-10-30,5.3,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.3,4.33888888888889,1009.6,21.3
2024-10-30,5.4,4.33888888888889,1009.6,21.3
2024-10-30,5.3,4.33888888888889,1009.6,21.3
2024-10-30,5.2,4.33888888888889,1009.6,21.3
2024-10-30,5.7,4.33888888888889,1009.6,21.3
2024-10-30,5.5,4.33888888888889,1009.6,21.3
2024-10-30,5.5,4.33888888888889,1009.6,21.3
2024-10-30,5.3,4.33888888888889,1009.6,21.3
2024-10-30,5.5,4.33888888888889,1009.6,21.3
2024-10-30,5.4,4.33888888888889,1009.6,21.3
2024-10-30,5.6,4.33888888888889,1009.6,21.3
2024-10-30,4.8,4.33888888888889,1009.6,21.3
2024-10-30,4.6,4.33888888888889,1009.6,21.3
2024-10-30,4.1,4.33888888888889,1009.6,21.3
2024-10-30,3.5,4.33888888888889,1009.6,21.3
2024-10-30,3.5,4.33888888888889,1009.6,21.3
2024-10-30,3.5,4.33888888888889,1009.6,21.3
2024-10-30,3.4,4.33888888888889,1009.6,21.3
2024-10-30,3.4,4.33888888888889,1009.6,21.3
2024-10-30,3.2,4.33888888888889,1009.6,21.3
2024-10-30,3.2,4.33888888888889,1009.6,21.3
2024-10-30,3.2,4.33888888888889,1009.6,21.3
2024-10-30,3.5,4.33888888888889,1009.6,21.3
2024-10-30,3.8,4.33888888888889,1009.6,21.3
2024-10-30,3.8,4.33888888888889,1009.6,21.3
2024-10-30,4.0,4.33888888888889,1009.6,21.3
2024-10-30,3.9,4.33888888888889,1009.6,21.3
2024-10-30,4.2,4.33888888888889,1009.6,21.3
2024-10-30,4.4,4.33888888888889,1009.6,21.3
